departure_time,departure_point
11/01/2016 20:00,TUN
11/01/2016 20:10,IST
11/01/2016 21:00,DJE
11/01/2016 21:00,MIR
11/01/2016 21:00,TUN
11/01/2016 21:00,TUN
11/01/2016 22:00,TUN
11/01/2016 22:00,TUN
11/01/2016 22:00,TUN
11/01/2016 22:00,TUN
12/01/2016 00:55,JED
12/01/2016 01:25,MED
12/01/2016 06:00,TUN
12/01/2016 06:10,TUN
12/01/2016 06:15,TUN
12/01/2016 06:55,TUN
12/01/2016 07:05,TUN
12/01/2016 07:05,TUN
12/01/2016 07:35,TUN
12/01/2016 07:40,TUN
12/01/2016 07:50,TUN
12/01/2016 07:55,TUN
12/01/2016 08:00,DJE
12/01/2016 08:00,ORY
12/01/2016 08:00,TUN
12/01/2016 08:00,TUN
12/01/2016 08:15,TUN
12/01/2016 10:00,AMS
12/01/2016 10:00,TUN
12/01/2016 10:05,FCO
12/01/2016 10:15,NCE
12/01/2016 10:20,MRS
12/01/2016 10:30,CMN
12/01/2016 10:30,FRA
12/01/2016 10:45,ALG
12/01/2016 10:55,BEG
12/01/2016 10:55,ORY
12/01/2016 11:00,CAI
12/01/2016 11:35,BRU
12/01/2016 11:35,TUN
12/01/2016 12:30,TUN
12/01/2016 12:45,TUN
12/01/2016 12:55,ZRH
12/01/2016 13:40,TUN
12/01/2016 13:45,TUN
12/01/2016 14:00,TUN
12/01/2016 14:30,GVA
12/01/2016 14:30,TUN
12/01/2016 14:55,ORY
12/01/2016 15:05,MXP
12/01/2016 15:05,TUN
12/01/2016 15:10,TUN
12/01/2016 15:25,GAF
12/01/2016 15:25,GAF
12/01/2016 15:30,DJE
12/01/2016 16:00,TUN
12/01/2016 16:20,TOE
12/01/2016 16:45,VIE
12/01/2016 16:50,LHR
12/01/2016 17:00,ALG
12/01/2016 17:15,TUN
12/01/2016 18:30,ORY
12/01/2016 18:30,TUN
12/01/2016 18:30,TUN
12/01/2016 19:00,DJE
12/01/2016 20:00,TUN
12/01/2016 20:00,TUN
12/01/2016 20:10,IST
12/01/2016 21:00,DJE
12/01/2016 21:00,TUN
12/01/2016 21:00,TUN
12/01/2016 22:00,TUN
12/01/2016 22:00,TUN
12/01/2016 23:40,OUA
13/01/2016 00:55,JED
13/01/2016 01:55,ABJ
13/01/2016 06:05,DJE
13/01/2016 06:05,DJE
13/01/2016 06:15,TUN
13/01/2016 06:15,TUN
13/01/2016 06:55,TUN
13/01/2016 07:00,TUN
13/01/2016 07:05,TUN
13/01/2016 07:10,TUN
13/01/2016 07:15,TUN
13/01/2016 07:30,TUN
13/01/2016 07:35,TUN
13/01/2016 07:40,TUN
13/01/2016 07:45,TUN
13/01/2016 07:45,TUN
13/01/2016 07:55,TUN
13/01/2016 08:00,DJE
13/01/2016 08:00,ORY
13/01/2016 08:00,ORY
13/01/2016 08:00,TUN
13/01/2016 08:00,TUN
13/01/2016 08:00,TUN
13/01/2016 08:00,TUN
13/01/2016 08:15,TUN
13/01/2016 08:15,TUN
13/01/2016 08:20,TUN
13/01/2016 09:45,TUN
13/01/2016 09:50,BCN
13/01/2016 09:50,ORY
13/01/2016 10:00,VCE
13/01/2016 10:05,FCO
13/01/2016 10:10,MAD
13/01/2016 10:15,NCE
13/01/2016 10:20,MRS
13/01/2016 10:30,CMN
13/01/2016 10:30,FRA
13/01/2016 10:45,ALG
13/01/2016 10:50,MUC
13/01/2016 10:55,ORY
13/01/2016 10:55,TLS
13/01/2016 11:35,BRU
13/01/2016 11:35,TUN
13/01/2016 11:45,MLA
13/01/2016 11:55,DUS
13/01/2016 12:30,TUN
13/01/2016 13:45,TUN
13/01/2016 14:00,TUN
13/01/2016 14:30,TUN
13/01/2016 14:55,ORY
13/01/2016 15:05,MXP
13/01/2016 15:10,TUN
13/01/2016 15:30,DJE
13/01/2016 15:30,GAE
13/01/2016 15:30,GAE
13/01/2016 16:00,TUN
13/01/2016 16:45,TOE
13/01/2016 17:00,ALG
13/01/2016 17:15,TUN
13/01/2016 18:30,ORY
13/01/2016 18:30,TUN
13/01/2016 19:00,DJE
13/01/2016 19:40,TUN
13/01/2016 20:00,TUN
13/01/2016 20:10,IST
13/01/2016 21:00,MIR
13/01/2016 21:00,TUN
13/01/2016 21:00,TUN
13/01/2016 21:00,TUN
13/01/2016 22:00,TUN
13/01/2016 22:00,TUN
13/01/2016 22:00,TUN
13/01/2016 22:00,TUN
14/01/2016 00:55,JED
14/01/2016 01:25,MED
14/01/2016 04:10,TUN
14/01/2016 05:15,TUN
14/01/2016 05:35,TUN
14/01/2016 05:45,TUN
14/01/2016 06:55,TUN
14/01/2016 07:00,DJE
14/01/2016 07:00,MIR
14/01/2016 07:00,MIR
14/01/2016 07:00,SFA
14/01/2016 07:00,TUN
14/01/2016 07:05,TUN
14/01/2016 07:10,TUN
14/01/2016 07:35,TUN
14/01/2016 07:40,TUN
14/01/2016 07:40,TUN
14/01/2016 07:50,TUN
14/01/2016 08:00,DJE
14/01/2016 08:00,IST
14/01/2016 08:00,ORY
14/01/2016 08:15,TUN
14/01/2016 08:20,TUN
14/01/2016 09:55,LYS
14/01/2016 10:05,FCO
14/01/2016 10:15,NCE
14/01/2016 10:15,ORN
14/01/2016 10:30,CMN
14/01/2016 10:30,FRA
14/01/2016 10:35,ORY
14/01/2016 10:45,ALG
14/01/2016 10:45,LGW
14/01/2016 10:45,MRS
14/01/2016 10:55,ORY
14/01/2016 11:00,CAI
14/01/2016 11:35,TUN
14/01/2016 12:15,TUN
14/01/2016 12:30,TUN
14/01/2016 12:40,TUN
14/01/2016 12:50,TUN
14/01/2016 13:05,TUN
14/01/2016 13:20,MIR
14/01/2016 13:40,MIR
14/01/2016 13:40,TUN
14/01/2016 13:40,TUN
14/01/2016 13:45,TUN
14/01/2016 14:00,TUN
14/01/2016 14:05,DJE
14/01/2016 14:30,TUN
14/01/2016 14:55,ORY
14/01/2016 15:05,LYS
14/01/2016 15:05,MXP
14/01/2016 15:10,TUN
14/01/2016 15:25,GAF
14/01/2016 15:25,GAF
14/01/2016 15:25,GVA
14/01/2016 15:30,DJE
14/01/2016 15:45,NCE
14/01/2016 16:00,NTE
14/01/2016 16:00,TUN
14/01/2016 16:05,FCO
14/01/2016 16:30,GAE
14/01/2016 16:45,VIE
14/01/2016 17:00,ALG
14/01/2016 17:05,ORY
14/01/2016 17:15,LYS
14/01/2016 17:15,TUN
14/01/2016 18:15,TUN
14/01/2016 18:30,ORY
14/01/2016 18:30,TUN
14/01/2016 18:30,TUN
14/01/2016 18:30,TUN
14/01/2016 19:00,DJE
14/01/2016 19:00,TUN
14/01/2016 19:40,TUN
14/01/2016 19:50,TOE
14/01/2016 20:00,TUN
14/01/2016 20:00,TUN
14/01/2016 20:10,IST
14/01/2016 22:00,TUN
14/01/2016 23:40,OUA
15/01/2016 00:15,NKC
15/01/2016 00:55,JED
15/01/2016 01:15,BKO
15/01/2016 01:55,ABJ
15/01/2016 04:15,DKR
15/01/2016 06:00,TUN
15/01/2016 06:30,TUN
15/01/2016 06:55,TUN
15/01/2016 07:00,MIR
15/01/2016 07:05,TUN
15/01/2016 07:10,TUN
15/01/2016 07:30,TUN
15/01/2016 07:35,DJE
15/01/2016 07:35,TUN
15/01/2016 07:35,TUN
15/01/2016 07:40,TUN
15/01/2016 07:55,TUN
15/01/2016 08:00,ORY
15/01/2016 08:00,TUN
15/01/2016 08:15,TUN
15/01/2016 08:20,TUN
15/01/2016 08:25,TUN
15/01/2016 09:00,MIR
15/01/2016 09:10,TUN
15/01/2016 09:30,TUN
15/01/2016 09:45,TUN
15/01/2016 10:05,FCO
15/01/2016 10:05,TUN
15/01/2016 10:10,AMS
15/01/2016 10:10,MAD
15/01/2016 10:15,MXP
15/01/2016 10:15,TLS
15/01/2016 10:20,MRS
15/01/2016 10:30,CMN
15/01/2016 10:30,FRA
15/01/2016 10:30,MIR
15/01/2016 10:45,ALG
15/01/2016 10:45,NCE
15/01/2016 10:55,ORY
15/01/2016 11:35,BLQ
15/01/2016 11:35,BRU
15/01/2016 11:55,DUS
15/01/2016 12:15,NAP
15/01/2016 12:15,TUN
15/01/2016 12:20,TUN
15/01/2016 12:30,TUN
15/01/2016 12:40,TUN
15/01/2016 12:45,TUN
15/01/2016 12:55,TUN
15/01/2016 13:00,TUN
15/01/2016 13:05,TUN
15/01/2016 13:20,TUN
15/01/2016 13:25,ORY
15/01/2016 13:35,BEY
15/01/2016 13:35,DJE
15/01/2016 13:40,DJE
15/01/2016 13:45,TUN
15/01/2016 13:45,TUN
15/01/2016 14:05,TUN
15/01/2016 14:05,TUN
15/01/2016 14:30,MLA
15/01/2016 14:30,TUN
15/01/2016 14:30,TUN
15/01/2016 15:05,LYS
15/01/2016 15:05,MIR
15/01/2016 15:15,TUN
15/01/2016 15:25,GVA
15/01/2016 15:30,DJE
15/01/2016 15:35,VCE
15/01/2016 15:40,ORY
15/01/2016 15:55,MUC
15/01/2016 16:00,TUN
15/01/2016 16:05,NCE
15/01/2016 16:20,BOD
15/01/2016 16:35,MRS
15/01/2016 16:40,BCN
15/01/2016 16:50,LHR
15/01/2016 17:00,ALG
15/01/2016 17:15,TUN
15/01/2016 17:46,TUN
15/01/2016 18:20,ORY
15/01/2016 18:25,SXB
15/01/2016 18:30,ORY
15/01/2016 18:30,TUN
15/01/2016 19:00,DJE
15/01/2016 19:40,TUN
15/01/2016 20:00,TUN
15/01/2016 20:00,TUN
15/01/2016 20:10,IST
15/01/2016 21:25,TUN
15/01/2016 21:40,MIR
15/01/2016 22:00,TUN
16/01/2016 00:55,JED
16/01/2016 01:25,MED
16/01/2016 03:00,TUN
16/01/2016 04:00,DJE
16/01/2016 04:10,TUN
16/01/2016 04:25,TOE
16/01/2016 04:40,DJE
16/01/2016 05:30,MIR
16/01/2016 05:45,DJE
16/01/2016 06:00,MIR
16/01/2016 06:15,NBE
16/01/2016 06:15,TUN
16/01/2016 06:30,DJE
16/01/2016 06:34,MIR
16/01/2016 06:55,TUN
16/01/2016 07:05,TUN
16/01/2016 07:25,TUN
16/01/2016 07:30,TUN
16/01/2016 07:35,TUN
16/01/2016 07:40,TUN
16/01/2016 07:40,TUN
16/01/2016 07:45,TUN
16/01/2016 08:00,DJE
16/01/2016 08:00,IST
16/01/2016 08:00,NBE
16/01/2016 08:00,ORY
16/01/2016 08:00,ORY
16/01/2016 08:00,TUN
16/01/2016 08:15,TUN
16/01/2016 08:50,LYS
16/01/2016 08:51,TUN
16/01/2016 09:20,MUC
16/01/2016 10:05,FCO
16/01/2016 10:05,TUN
16/01/2016 10:15,NCE
16/01/2016 10:20,GVA
16/01/2016 10:20,ORN
16/01/2016 10:30,CMN
16/01/2016 10:30,FRA
16/01/2016 10:30,ZRH
16/01/2016 10:45,ALG
16/01/2016 10:55,ORY
16/01/2016 11:35,BRU
16/01/2016 11:35,DUS
16/01/2016 12:10,MIR
16/01/2016 12:15,TUN
16/01/2016 12:20,TUN
16/01/2016 12:25,NBE
16/01/2016 12:30,TUN
16/01/2016 12:37,TUN
16/01/2016 12:45,TUN
16/01/2016 13:00,TUN
16/01/2016 13:15,TUN
16/01/2016 13:25,ORY
16/01/2016 13:25,TUN
16/01/2016 13:35,TUN
16/01/2016 13:40,TUN
16/01/2016 13:45,TUN
16/01/2016 14:00,DJE
16/01/2016 14:00,TUN
16/01/2016 14:15,DJE
16/01/2016 14:30,TUN
16/01/2016 14:30,TUN
16/01/2016 14:40,DJE
16/01/2016 14:40,NCE
16/01/2016 15:00,KGL
16/01/2016 15:05,MXP
16/01/2016 15:05,NBE
16/01/2016 15:30,DJE
16/01/2016 15:35,NBE
16/01/2016 15:40,ORY
16/01/2016 15:50,MRS
16/01/2016 15:50,NBE
16/01/2016 16:25,TLS
16/01/2016 16:50,LHR
16/01/2016 17:00,ALG
16/01/2016 17:00,TUN
16/01/2016 17:15,TUN
16/01/2016 17:55,CAI
16/01/2016 18:10,ORY
16/01/2016 18:30,ORY
16/01/2016 18:30,TUN
16/01/2016 19:00,DJE
16/01/2016 19:15,FRA
16/01/2016 19:20,SXF
16/01/2016 20:00,TUN
16/01/2016 20:45,NBE
16/01/2016 22:30,NBE
16/01/2016 23:00,NBE
17/01/2016 00:55,JED
17/01/2016 06:15,TUN
17/01/2016 06:40,DJE
17/01/2016 06:55,TUN
17/01/2016 07:05,TUN
17/01/2016 07:15,TUN
17/01/2016 07:30,TUN
17/01/2016 07:35,TUN
17/01/2016 07:35,TUN
17/01/2016 07:40,TUN
17/01/2016 07:45,TUN
17/01/2016 07:50,MIR
17/01/2016 07:55,TUN
17/01/2016 08:00,DJE
17/01/2016 08:00,ORY
17/01/2016 08:00,TUN
17/01/2016 08:00,TUN
17/01/2016 08:10,MIR
17/01/2016 08:15,DJE
17/01/2016 08:15,TUN
17/01/2016 09:45,TUN
17/01/2016 10:05,FCO
17/01/2016 10:05,TUN
17/01/2016 10:15,NCE
17/01/2016 10:20,MRS
17/01/2016 10:30,CMN
17/01/2016 10:30,FRA
17/01/2016 10:30,NTE
17/01/2016 10:40,VIE
17/01/2016 10:45,ALG
17/01/2016 10:50,LYS
17/01/2016 11:00,NCE
17/01/2016 11:25,ORY
17/01/2016 11:30,ORY
17/01/2016 11:35,BEY
17/01/2016 11:35,BRU
17/01/2016 11:45,MLA
17/01/2016 12:20,TUN
17/01/2016 12:30,TUN
17/01/2016 12:40,TUN
17/01/2016 12:45,TUN
17/01/2016 13:00,TUN
17/01/2016 13:10,TUN
17/01/2016 13:25,ORY
17/01/2016 13:35,DJE
17/01/2016 13:35,TUN
17/01/2016 13:40,TUN
17/01/2016 13:40,TUN
17/01/2016 13:45,TUN
17/01/2016 14:00,DJE
17/01/2016 14:05,TUN
17/01/2016 14:05,TUN
17/01/2016 14:10,DJE
17/01/2016 14:10,TUN
17/01/2016 14:15,TUN
17/01/2016 14:30,TUN
17/01/2016 15:05,MXP
17/01/2016 15:10,TUN
17/01/2016 15:25,GVA
17/01/2016 15:30,DJE
17/01/2016 15:30,NCE
17/01/2016 15:35,VCE
17/01/2016 15:55,BLQ
17/01/2016 16:00,ORY
17/01/2016 16:00,TUN
17/01/2016 16:05,FCO
17/01/2016 16:20,TLS
17/01/2016 16:35,MRS
17/01/2016 16:40,BCN
17/01/2016 16:45,MRS
17/01/2016 16:50,LHR
17/01/2016 17:00,ALG
17/01/2016 17:05,DJE
17/01/2016 17:15,ORY
17/01/2016 17:15,TUN
17/01/2016 17:25,MAD
17/01/2016 17:45,CMN
17/01/2016 17:50,NTE
17/01/2016 18:30,ORY
17/01/2016 18:30,TUN
17/01/2016 18:30,TUN
17/01/2016 19:00,DJE
17/01/2016 19:00,TUN
17/01/2016 19:40,TUN
17/01/2016 19:45,TUN
17/01/2016 20:00,TUN
17/01/2016 20:10,IST
17/01/2016 21:20,DJE
18/01/2016 00:15,NKC
18/01/2016 00:55,JED
18/01/2016 01:15,BKO
18/01/2016 01:20,DKR
18/01/2016 01:55,ABJ
18/01/2016 01:55,DJE
18/01/2016 04:10,TUN
18/01/2016 06:15,TUN
18/01/2016 06:30,MIR
18/01/2016 06:55,TUN
18/01/2016 07:00,DJE
18/01/2016 07:00,MIR
18/01/2016 07:00,TUN
18/01/2016 07:05,TUN
18/01/2016 07:05,TUN
18/01/2016 07:15,TUN
18/01/2016 07:15,TUN
18/01/2016 07:30,TUN
18/01/2016 07:35,TUN
18/01/2016 07:35,TUN
18/01/2016 07:40,TUN
18/01/2016 07:45,TUN
18/01/2016 07:45,TUN
18/01/2016 07:50,TUN
18/01/2016 07:55,TUN
18/01/2016 07:55,TUN
18/01/2016 08:00,DJE
18/01/2016 08:00,IST
18/01/2016 08:00,ORY
18/01/2016 08:00,TUN
18/01/2016 08:15,TUN
18/01/2016 08:15,TUN
18/01/2016 08:25,TUN
18/01/2016 08:30,MIR
18/01/2016 09:35,PMO
18/01/2016 09:45,NAP
18/01/2016 09:50,BCN
18/01/2016 10:00,VCE
18/01/2016 10:05,FCO
18/01/2016 10:15,MXP
18/01/2016 10:15,NCE
18/01/2016 10:20,MRS
18/01/2016 10:25,ORN
18/01/2016 10:30,CMN
18/01/2016 10:30,FRA
18/01/2016 10:40,LGW
18/01/2016 10:45,ALG
18/01/2016 10:50,MUC
18/01/2016 10:55,ORY
18/01/2016 10:55,TLS
18/01/2016 11:05,LYS
18/01/2016 11:35,BRU
18/01/2016 11:35,TUN
18/01/2016 11:45,ORY
18/01/2016 11:45,TUN
18/01/2016 12:30,TUN
18/01/2016 13:00,TUN
18/01/2016 13:15,TUN
18/01/2016 13:20,MIR
18/01/2016 13:35,TUN
18/01/2016 13:45,TUN
18/01/2016 14:00,TUN
18/01/2016 14:15,TUN
18/01/2016 14:30,TUN
18/01/2016 14:55,ORY
18/01/2016 15:05,MIR
18/01/2016 15:05,MXP
18/01/2016 15:10,TUN
18/01/2016 15:20,TUN
18/01/2016 15:25,BLQ
18/01/2016 15:30,DJE
18/01/2016 15:31,TUN
18/01/2016 15:50,MRS
18/01/2016 15:55,NCE
18/01/2016 16:00,TUN
18/01/2016 17:00,ALG
18/01/2016 17:00,BOD
18/01/2016 17:15,TUN
18/01/2016 17:20,LIS
18/01/2016 17:25,MAD
18/01/2016 18:30,ORY
18/01/2016 18:30,SXB
18/01/2016 18:30,TUN
18/01/2016 19:00,DJE
18/01/2016 19:40,TUN
18/01/2016 20:00,TUN
18/01/2016 20:10,IST
18/01/2016 21:00,DJE
18/01/2016 21:00,MIR
18/01/2016 22:00,TUN
18/01/2016 22:00,TUN
18/01/2016 22:00,TUN
18/01/2016 22:00,TUN
18/01/2016 22:00,TUN
18/01/2016 22:00,TUN
19/01/2016 00:55,JED
19/01/2016 01:25,MED
19/01/2016 06:10,TUN
19/01/2016 06:15,TUN
19/01/2016 06:55,TUN
19/01/2016 07:00,TUN
19/01/2016 07:05,TUN
19/01/2016 07:05,TUN
19/01/2016 07:35,TUN
19/01/2016 07:40,TUN
19/01/2016 07:55,TUN
19/01/2016 08:00,DJE
19/01/2016 08:00,ORY
19/01/2016 08:00,TUN
19/01/2016 08:00,TUN
19/01/2016 08:00,TUN
19/01/2016 08:15,TUN
19/01/2016 10:00,AMS
19/01/2016 10:00,TUN
19/01/2016 10:05,FCO
19/01/2016 10:20,MRS
19/01/2016 10:30,CMN
19/01/2016 10:30,FRA
19/01/2016 10:45,ALG
19/01/2016 10:55,BEG
19/01/2016 10:55,ORY
19/01/2016 11:00,CAI
19/01/2016 11:35,BRU
19/01/2016 11:35,TUN
19/01/2016 12:30,TUN
19/01/2016 12:45,TUN
19/01/2016 12:55,ZRH
19/01/2016 12:59,TUN
19/01/2016 13:45,TUN
19/01/2016 14:00,TUN
19/01/2016 14:30,GVA
19/01/2016 14:30,TUN
19/01/2016 14:55,ORY
19/01/2016 15:05,MXP
19/01/2016 15:10,TUN
19/01/2016 15:25,GAF
19/01/2016 15:25,GAF
19/01/2016 15:30,DJE
19/01/2016 16:00,TUN
19/01/2016 16:20,TOE
19/01/2016 16:50,LHR
19/01/2016 17:00,ALG
19/01/2016 17:45,TUN
19/01/2016 18:30,ORY
19/01/2016 18:30,TUN
19/01/2016 19:15,DJE
19/01/2016 19:20,TUN
19/01/2016 20:00,TUN
19/01/2016 20:10,IST
19/01/2016 20:45,TUN
19/01/2016 21:00,TUN
19/01/2016 21:00,TUN
19/01/2016 22:00,TUN
19/01/2016 22:00,TUN
19/01/2016 22:00,TUN
19/01/2016 23:45,TUN
20/01/2016 00:55,JED
20/01/2016 01:55,ABJ
20/01/2016 06:05,DJE
20/01/2016 06:15,TUN
20/01/2016 06:55,TUN
20/01/2016 07:00,TUN
20/01/2016 07:05,TUN
20/01/2016 07:10,TUN
20/01/2016 07:15,TUN
20/01/2016 07:35,TUN
20/01/2016 07:40,TUN
20/01/2016 07:45,TUN
20/01/2016 07:45,TUN
20/01/2016 07:45,TUN
20/01/2016 07:55,TUN
20/01/2016 08:00,DJE
20/01/2016 08:00,ORY
20/01/2016 08:00,TUN
20/01/2016 08:15,TUN
20/01/2016 08:15,TUN
20/01/2016 08:20,TUN
20/01/2016 09:45,TUN
20/01/2016 09:50,BCN
20/01/2016 09:50,ORY
20/01/2016 10:05,FCO
20/01/2016 10:10,MAD
20/01/2016 10:15,NCE
20/01/2016 10:20,MRS
20/01/2016 10:30,CMN
20/01/2016 10:30,FRA
20/01/2016 10:45,ALG
20/01/2016 10:50,LYS
20/01/2016 10:50,MUC
20/01/2016 10:55,ORY
20/01/2016 10:55,TLS
20/01/2016 11:35,TUN
20/01/2016 11:45,MLA
20/01/2016 11:55,DUS
20/01/2016 12:30,TUN
20/01/2016 13:45,TUN
20/01/2016 14:00,TUN
20/01/2016 14:30,TUN
20/01/2016 14:55,ORY
20/01/2016 15:05,MXP
20/01/2016 15:10,TUN
20/01/2016 15:30,DJE
20/01/2016 15:30,GAE
20/01/2016 15:30,GAE
20/01/2016 16:00,TUN
20/01/2016 16:45,TOE
20/01/2016 17:00,ALG
20/01/2016 17:15,TUN
20/01/2016 18:30,ORY
20/01/2016 18:30,TUN
20/01/2016 19:00,DJE
20/01/2016 19:20,TUN
20/01/2016 19:40,TUN
20/01/2016 20:10,IST
20/01/2016 21:00,TUN
20/01/2016 21:00,TUN
20/01/2016 22:00,MIR
20/01/2016 22:00,TUN
20/01/2016 22:00,TUN
21/01/2016 00:55,JED
21/01/2016 01:25,MED
21/01/2016 05:45,TUN
21/01/2016 06:55,TUN
21/01/2016 07:00,DJE
21/01/2016 07:00,MIR
21/01/2016 07:00,SFA
21/01/2016 07:00,TUN
21/01/2016 07:05,TUN
21/01/2016 07:10,TUN
21/01/2016 07:35,TUN
21/01/2016 07:40,TUN
21/01/2016 07:40,TUN
21/01/2016 07:40,TUN
21/01/2016 07:50,TUN
21/01/2016 07:55,TUN
21/01/2016 08:00,DJE
21/01/2016 08:00,ORY
21/01/2016 08:00,TUN
21/01/2016 08:15,TUN
21/01/2016 09:55,LYS
21/01/2016 10:05,FCO
21/01/2016 10:15,NCE
21/01/2016 10:15,ORN
21/01/2016 10:20,MRS
21/01/2016 10:30,CMN
21/01/2016 10:30,FRA
21/01/2016 10:35,ORY
21/01/2016 10:45,ALG
21/01/2016 10:45,LGW
21/01/2016 10:55,ORY
21/01/2016 11:00,CAI
21/01/2016 11:35,BRU
21/01/2016 11:35,TUN
21/01/2016 12:15,TUN
21/01/2016 12:30,TUN
21/01/2016 12:40,TUN
21/01/2016 13:20,MIR
21/01/2016 13:40,MIR
21/01/2016 13:40,TUN
21/01/2016 13:44,TUN
21/01/2016 13:45,TUN
21/01/2016 14:00,TUN
21/01/2016 14:30,TUN
21/01/2016 14:55,DJE
21/01/2016 14:55,ORY
21/01/2016 15:05,LYS
21/01/2016 15:05,MXP
21/01/2016 15:10,TUN
21/01/2016 15:25,GAF
21/01/2016 15:25,GAF
21/01/2016 15:25,GVA
21/01/2016 15:30,DJE
21/01/2016 15:45,NCE
21/01/2016 16:00,TUN
21/01/2016 16:30,GAE
21/01/2016 16:45,VIE
21/01/2016 17:00,ALG
21/01/2016 17:00,TUN
21/01/2016 17:05,ORY
21/01/2016 17:15,TUN
21/01/2016 18:05,LYS
21/01/2016 18:15,MIR
21/01/2016 18:15,TUN
21/01/2016 18:30,ORY
21/01/2016 18:30,TUN
21/01/2016 18:30,TUN
21/01/2016 19:00,DJE
21/01/2016 19:00,TUN
21/01/2016 19:20,TUN
21/01/2016 19:40,TUN
21/01/2016 19:50,TOE
21/01/2016 20:00,TUN
21/01/2016 20:10,IST
21/01/2016 22:00,TUN
21/01/2016 22:00,TUN
21/01/2016 22:10,OUA
22/01/2016 00:15,NKC
22/01/2016 00:25,ABJ
22/01/2016 00:55,JED
22/01/2016 01:15,BKO
22/01/2016 01:20,DKR
22/01/2016 01:50,TUN
22/01/2016 06:15,TUN
22/01/2016 06:30,TUN
22/01/2016 06:55,TUN
22/01/2016 07:05,TUN
22/01/2016 07:09,TUN
22/01/2016 07:30,TUN
22/01/2016 07:35,TUN
22/01/2016 07:35,TUN
22/01/2016 07:40,TUN
22/01/2016 07:45,TUN
22/01/2016 07:55,TUN
22/01/2016 08:00,DJE
22/01/2016 08:00,ORY
22/01/2016 08:00,TUN
22/01/2016 08:15,TUN
22/01/2016 08:20,TUN
22/01/2016 09:10,TUN
22/01/2016 09:30,TUN
22/01/2016 09:45,TUN
22/01/2016 10:05,FCO
22/01/2016 10:05,TUN
22/01/2016 10:10,AMS
22/01/2016 10:15,MXP
22/01/2016 10:15,NCE
22/01/2016 10:15,TLS
22/01/2016 10:20,MRS
22/01/2016 10:30,CMN
22/01/2016 10:30,FRA
22/01/2016 10:45,ALG
22/01/2016 10:55,ORY
22/01/2016 11:35,BLQ
22/01/2016 11:35,BRU
22/01/2016 11:50,TUN
22/01/2016 11:55,DUS
22/01/2016 12:15,NAP
22/01/2016 12:15,TUN
22/01/2016 12:30,TUN
22/01/2016 12:30,TUN
22/01/2016 12:45,TUN
22/01/2016 12:55,TUN
22/01/2016 13:00,TUN
22/01/2016 13:20,TUN
22/01/2016 13:25,ORY
22/01/2016 13:35,BEY
22/01/2016 13:35,DJE
22/01/2016 13:40,DJE
22/01/2016 13:45,TUN
22/01/2016 14:05,TUN
22/01/2016 14:05,TUN
22/01/2016 14:10,TUN
22/01/2016 14:15,TUN
22/01/2016 14:30,MLA
22/01/2016 14:30,TUN
22/01/2016 14:30,TUN
22/01/2016 15:05,LYS
22/01/2016 15:05,MIR
22/01/2016 15:05,MXP
22/01/2016 15:20,TUN
22/01/2016 15:30,DJE
22/01/2016 15:35,VCE
22/01/2016 15:55,MUC
22/01/2016 16:00,TUN
22/01/2016 16:20,BOD
22/01/2016 16:35,MRS
22/01/2016 16:40,BCN
22/01/2016 16:50,LHR
22/01/2016 17:00,ALG
22/01/2016 17:15,MAD
22/01/2016 17:15,TUN
22/01/2016 17:45,CMN
22/01/2016 18:20,ORY
22/01/2016 18:30,ORY
22/01/2016 18:30,SXB
22/01/2016 18:30,TUN
22/01/2016 19:00,DJE
22/01/2016 19:20,TUN
22/01/2016 19:40,TUN
22/01/2016 20:00,TUN
22/01/2016 20:10,IST
22/01/2016 21:35,TUN
22/01/2016 21:40,MIR
22/01/2016 22:00,TUN
23/01/2016 00:55,JED
23/01/2016 01:25,MED
23/01/2016 04:00,DJE
23/01/2016 04:10,TUN
23/01/2016 04:25,TOE
23/01/2016 04:35,TUN
23/01/2016 04:35,TUN
23/01/2016 04:40,DJE
23/01/2016 04:45,TUN
23/01/2016 05:30,MIR
23/01/2016 05:45,DJE
23/01/2016 06:00,MIR
23/01/2016 06:00,NBE
23/01/2016 06:15,NBE
23/01/2016 06:15,TUN
23/01/2016 06:30,DJE
23/01/2016 06:55,TUN
23/01/2016 07:00,MIR
23/01/2016 07:05,TUN
23/01/2016 07:25,TUN
23/01/2016 07:30,TUN
23/01/2016 07:35,DJE
23/01/2016 07:35,TUN
23/01/2016 07:40,TUN
23/01/2016 07:40,TUN
23/01/2016 07:45,TUN
23/01/2016 07:55,TUN
23/01/2016 08:00,DJE
23/01/2016 08:00,ORY
23/01/2016 08:00,TUN
23/01/2016 08:05,NBE
23/01/2016 08:15,TUN
23/01/2016 08:50,TUN
23/01/2016 09:20,MUC
23/01/2016 09:40,MRS
23/01/2016 10:05,FCO
23/01/2016 10:05,TUN
23/01/2016 10:15,NCE
23/01/2016 10:20,GVA
23/01/2016 10:20,MRS
23/01/2016 10:20,ORN
23/01/2016 10:30,CMN
23/01/2016 10:30,FRA
23/01/2016 10:30,ZRH
23/01/2016 10:35,DJE
23/01/2016 10:45,ALG
23/01/2016 10:55,ORY
23/01/2016 11:15,TUN
23/01/2016 11:35,BRU
23/01/2016 11:40,HAM
23/01/2016 11:45,DUS
23/01/2016 12:10,MIR
